id,Multitasking (Montasker -- Multitasker),Breadth (Specialist -- Generalist),Collaboration (Solo Creator -- Collaborator),Confidence (Self-Critical -- Self-Assured),Focus (Distractible -- Focused),Inspriation Source (Inward -- Outward),Creative Reasoning (Rational -- Intuitive),Motivation (Internal -- External),Movement (NonKinetic -- Kinetic),Organization (Controlled Chaos -- Organized),Pace (Slow -- Fast),Perfectionism (Pragmastist -- Perfectionist),Risk (Risk Averse -- Risk Loving),Stategy (Make It Happen -- Let It Happen),Tactic (Tenacious -- Reframer),Workspace (Private -- Public),Noise (Silence -- Noise/Music),Nature (Urban -- Nature),Ritual (Novetly Seeker -- Creature of Habit),Constraints (Stifle By -- Stimulated By),Creative Biorhythm,Gender,Age,Discipline
566b1a30781f5ee40d843559,4,5,3,4,4,5,1,2,3,2,4,4,4,3,5,1,4,5,1,3, Morning | Evening |Pre Dawn ,Female,33,Art|Activism|Biology|Education|Environment|Zoology
566b1add20c5b5f009a7affb,4,5,3,1,4,3,4,2,3,5,5,4,1,2,3,1,5,4,3,2, After Midnight| Evening | Afternoon ,Male,26,Engineering|Entrepreneurship
566b1a0d781f5ee40d843550,5,5,3,1,4,2,3,1,4,4,5,5,4,5,3,1,1,5,3,3, Morning | After Midnight| Evening ,Female,,Art|Acting|Activism|Dance|Directing|DJ|Editing|Education|Fashion|Film/Television|Literature|Music|Singer
566b1a6f781f5ee40d843565,5,5,4,2,3,3,4,2,4,4,5,4,4,4,4,2,3,5,4,4, Evening | Morning ,,,
566b1b71781f5ee40d8435a5,1,3,2,1,3,3,2,3,2,4,3,3,3,3,3,3,3,4,3,3, Evening | After Midnight,Female,45,CulinaryArts|Dance|Art|Food
566b1c1720c5b5f009a7b043,1,3,1,2,3,4,3,4,4,4,4,5,3,4,3,1,2,1,5,4, After Midnight| Evening ,Female,25,Art|Dance|Design|Fashion
566b1d5e20c5b5f009a7b068,3,2,3,2,4,2,4,1,4,4,3,4,3,4,3,1,2,3,2,4, Evening ,Male,32,Art|Music
566b1d19781f5ee40d8435dd,5,4,3,1,3,5,2,5,2,2,5,2,2,2,5,3,3,5,3,5, Afternoon | Evening ,,,
566b1de120c5b5f009a7b07b,3,5,1,4,1,3,5,2,2,1,5,1,,,,,,,,,,,,
566b1702781f5ee40d843507,2,2,3,3,2,3,2,1,5,4,2,4,4,4,1,2,2,5,2,3, Afternoon | Evening ,Female,28,DJ|Entrepreneurship|Healthcare|Spirituality|Writing
566b1c5e781f5ee40d8435cd,4,2,3,2,5,4,5,2,4,5,3,3,3,4,3,4,3,5,1,3, Evening | After Midnight|Pre Dawn ,Female,26,Photography|Author
566b198a781f5ee40d843540,4,3,2,1,5,5,4,4,1,1,2,5,2,2,5,1,1,1,5,4, Morning | After Midnight,Male,27,Law|DataVisualization|DataScience|Research|SoftwareEngineering|Technology
566b1f3b781f5ee40d843621,3,3,1,3,3,2,2,5,3,4,5,3,1,3,2,1,2,3,4,3, Evening | Afternoon ,,,
566b1ec820c5b5f009a7b096,3,4,2,2,4,3,3,1,2,4,4,5,4,3,2,2,3,2,2,3, Morning | After Midnight,Female,19,Author|DJ|Food|HumanRights|Law|Music|Tourism|Writing
566b1fc0781f5ee40d843633,5,5,1,4,5,5,5,5,1,3,5,5,1,3,5,1,2,3,3,5, Evening | After Midnight,,,Maker
566b2085781f5ee40d843651,2,2,2,,,,,,,,,,,,,,,,,,,,,
566b1edc781f5ee40d843610,4,5,3,4,4,2,4,3,3,2,3,2,3,4,4,1,3,3,2,3, After Midnight| Evening |Pre Dawn ,Female,46,Art|Author|CulinaryArts|Editing|Food|Literature|Music|Research|SpokenWord|Spirituality|Tourism|Writing|Imagination (it's a creative and renewable resource)
566b200120c5b5f009a7b0bf,1,3,3,1,1,5,3,4,4,4,1,5,3,3,4,3,4,2,3,4, Evening ,Female,36,Marketing/Advertising (Media)
566b217620c5b5f009a7b0e7,3,5,5,2,2,3,2,4,4,2,,,,,,,,,,,,,,
566b219720c5b5f009a7b0ed,2,4,2,4,3,1,4,1,2,4,4,4,3,4,4,2,3,3,2,1, After Midnight| Afternoon ,,,
566b21a2781f5ee40d843666,4,2,1,1,4,3,3,3,5,5,2,2,2,1,3,1,3,4,1,4, Afternoon | Evening ,,,
566b222020c5b5f009a7b101,2,2,5,1,3,5,2,5,5,4,2,3,5,4,,,,,,,,,,
566b2201781f5ee40d843676,2,4,2,1,3,5,4,3,4,4,4,1,1,2,5,2,5,5,1,1, Afternoon | Morning | Evening ,Female,25,HumanBiology|HumanRights|Music|Literature|Photography|Research|Tourism|Food|Exploration|Environment|Dance|Biology
566b2212781f5ee40d84367c,3,5,2,3,3,3,5,1,5,4,5,4,5,4,3,3,1,5,3,3, Evening ,Male,24,Art|Astronomy|Astrophysics|Botany|Chemistry
566b2313781f5ee40d8436a1,5,2,2,1,1,5,1,5,5,4,1,5,5,2,2,5,4,5,1,4,Pre Dawn | Morning | Evening ,,,
566b235e781f5ee40d8436b7,2,3,2,1,5,4,4,2,4,5,2,3,2,4,2,2,1,5,4,4, After Midnight| Evening |Pre Dawn ,,,
566b23bf781f5ee40d8436cb,5,2,3,3,4,3,2,3,4,4,3,5,3,3,3,1,2,5,3,2, Morning ,,,
566b23a820c5b5f009a7b141,2,4,1,1,3,1,4,2,4,2,1,4,2,1,5,5,3,5,2,2, After Midnight,Female,21,
566a5791781f5ee40d842935,3,5,4,1,1,4,4,4,5,1,4,5,4,4,2,1,1,4,4,2,Pre Dawn | Evening | After Midnight,Male,20,Art|Astronomy|Astrophysics|Design|Education|Music|Physics|QuantamPhysics|Producer|Research|Science|SocialEnterprise|Spirituality
566b23cd781f5ee40d8436d1,2,3,3,2,4,4,3,2,2,4,3,5,2,3,2,2,3,2,4,4, After Midnight| Evening ,,,
566b24a7781f5ee40d8436ff,2,2,1,3,2,3,3,2,2,2,3,4,4,5,3,1,5,5,3,1, After Midnight| Evening ,,,
566b2332781f5ee40d8436a9,4,4,3,4,3,3,5,3,5,3,3,5,4,4,3,2,2,5,3,3, Morning ,Female,,"Author|Business|Maker|Photography|activist, facililtator, free people's thinking so they can create new futures"
566b2583781f5ee40d84371a,4,4,4,2,5,1,5,1,4,4,5,4,4,4,2,1,3,3,2,2, After Midnight| Evening ,Male,22,Botany|Chemistry|Business|Entrepreneurship|Science|Writing
566b25b220c5b5f009a7b196,2,2,3,2,4,1,2,1,4,3,2,2,2,2,4,1,2,3,2,3, Evening ,,,Art|Film/Television|VisualArt|Animation
566b266420c5b5f009a7b1b4,3,4,3,4,1,1,5,1,5,5,4,1,5,4,4,2,1,5,1,1, Afternoon ,,,
566b257a20c5b5f009a7b18e,2,3,2,1,4,3,2,4,3,5,1,3,5,3,3,3,3,5,2,3, Evening | After Midnight|Pre Dawn ,Female,22,Art|VisualArt|Photography|GraphicDesign|Animation
566b2656781f5ee40d84373e,4,3,1,1,5,4,4,1,1,4,5,1,3,4,5,1,2,4,1,4,Pre Dawn | Morning ,Male,51,Writing|SoftwareEngineering|Film/Television|Photography
566b26df20c5b5f009a7b1d5,4,3,2,1,3,3,2,3,3,2,3,5,3,2,4,2,4,2,3,3, After Midnight| Afternoon | Evening ,Female,44,Theater|Writing|Acting|Comedy
566b268620c5b5f009a7b1be,1,2,5,2,3,3,3,3,4,2,4,4,3,2,4,4,3,4,3,1, Evening | After Midnight|Pre Dawn | Morning | Afternoon ,Female,22,
566b2717781f5ee40d843772,3,5,2,1,3,4,4,3,4,1,2,2,4,4,4,1,2,5,3,2, After Midnight| Evening | Morning ,Male,35,Art|HumanRights|Maker|Spirituality|VisualArt|Writing
566b28dc20c5b5f009a7b233,3,3,,,,,,,,,,,,,,,,,,,,,,
566b271a781f5ee40d843775,3,4,2,2,3,2,3,4,2,3,3,2,4,2,3,2,3,2,4,5, Evening | After Midnight| Morning ,Female,19,
566b28ab20c5b5f009a7b22a,1,5,1,3,4,2,1,4,1,4,4,4,1,1,1,1,1,2,4,1, Afternoon | Evening ,,,
566b2919781f5ee40d8437ce,5,5,4,2,1,4,2,5,5,3,5,4,4,2,5,5,4,4,2,3, Evening ,Female,32,Education|Environment|Physics|Science
566b297120c5b5f009a7b24b,3,3,1,1,2,3,4,4,2,5,3,5,1,1,2,1,3,4,3,2, Evening | After Midnight,,,
566b2813781f5ee40d8437a4,4,5,4,3,2,5,3,4,4,4,2,3,4,4,3,2,4,3,4,4, Morning | Afternoon | Evening ,Male,28,Business|Composer|Film/Television|Music|Research
566b287420c5b5f009a7b21e,4,4,3,3,3,3,4,3,3,2,4,5,4,2,2,3,3,2,2,2, Evening | After Midnight,Male,38,"Writing|SpokenWord|Producer|Literature|GraphicDesign|Film/Television|Entrepreneurship|Education|Business|CulinaryArts|Author|Acting|Digital Media creation, i.e. podcasting, videography, etc."
566b2a1820c5b5f009a7b26b,3,4,5,2,3,3,4,4,5,5,4,2,4,5,4,4,2,5,2,2, Morning | Evening | After Midnight,,,
566b2aab781f5ee40d84381e,1,1,1,1,5,1,5,3,5,1,1,1,,,,,,,,,,,,
566b2a29781f5ee40d8437fc,2,5,3,1,4,1,2,2,4,4,3,4,2,2,4,1,3,5,2,4, Morning | Evening |Pre Dawn ,Female,20,Biology|Healthcare|HumanBiology|Medicine|NGO/Non-Profit|Research|Science|Spirituality|Writing
566b2b5a781f5ee40d843842,5,3,5,1,3,5,5,1,5,3,5,5,5,1,5,1,3,5,5,1, Evening ,Male,29,Art|Entrepreneurship|Directing|Film/Television|Producer
566b2bd120c5b5f009a7b2c4,2,3,2,2,3,3,4,1,1,1,3,5,3,5,5,4,4,3,1,2, Evening | After Midnight,Female,21,Art|Design|Directing|Editing|Film/Television|GraphicDesign|VisualArt
566b2c0b20c5b5f009a7b2cf,2,4,1,3,2,2,2,1,4,5,4,5,5,2,1,2,3,2,3,2, Evening | After Midnight,Female,26,Writing
566b2b5b20c5b5f009a7b2b4,5,5,3,2,5,3,4,3,5,3,1,4,1,4,3,1,3,5,4,1, Evening | After Midnight| Afternoon ,Female,43,
566b2a7f781f5ee40d843813,3,2,3,3,3,3,4,3,3,2,3,2,3,4,2,1,2,3,3,2, Evening | After Midnight| Afternoon ,Male,48,Writing|Producer|Theater|SpokenWord|Literature|Film/Television
566b2cf520c5b5f009a7b2fb,3,2,1,2,3,5,4,5,2,1,2,4,2,,,,,,,,,,,
566b2b0520c5b5f009a7b2a1,2,4,1,2,4,1,2,3,4,4,4,4,1,2,2,5,2,2,4,4,Pre Dawn | Morning ,Male,21,"Architecture|Biology|Bioengineering|ComputationalBiology|DataScience|DataVisualization|Directing|Editing|Education|Healthcare|HumanBiology|HumanRights|Medicine|Neuroscience|Politics|Science|Research|Spirituality|Sustainability|SustainableDesign|Technology|Writing|Linguistics, Philosophy, Psychology, Cognition"
566b298d781f5ee40d8437dd,3,3,3,3,3,3,3,3,5,5,3,2,4,3,3,3,3,5,3,1, Afternoon | Evening ,,,
566b2d4e20c5b5f009a7b30c,5,4,1,3,4,3,5,1,4,5,4,1,3,5,3,2,2,5,1,2, Afternoon | After Midnight,Female,24,Art|Astronomy|Author|Journalism|Literature|Spirituality|Writing
566b2d6d781f5ee40d843895,2,5,1,4,5,2,4,1,1,1,5,4,4,2,4,1,1,2,4,3, Afternoon ,Female,20,Art|Author|DataScience|Neuroscience|Research|Science|Singer|Writing|VisualArt
566b2e97781f5ee40d8438bd,5,3,2,1,3,1,2,1,4,2,2,5,1,3,1,1,3,4,2,4, After Midnight,,,
566b2ee220c5b5f009a7b34b,5,4,4,1,2,3,5,2,4,2,2,1,4,5,5,1,3,4,3,4, Evening | After Midnight| Afternoon ,Male,29,Art|Film/Television|Writing
566b2f21781f5ee40d8438ce,4,4,1,1,5,3,4,5,5,5,5,5,1,3,5,1,3,5,3,1, Afternoon ,Male,49,Journalism
566b2fff20c5b5f009a7b378,3,4,2,2,5,3,5,1,2,4,2,5,2,3,4,1,3,2,4,3, After Midnight| Evening ,Female,19,Acting|Dance|Film/Television|SpokenWord|writing
566b3026781f5ee40d843909,2,3,1,2,1,3,2,1,2,2,3,5,5,2,2,1,1,3,1,1, After Midnight|Pre Dawn ,,,
566b2f57781f5ee40d8438d9,3,4,1,1,3,2,4,1,4,4,2,3,2,2,2,2,1,2,3,3, Evening | After Midnight,,,Art|Dance|Engineering|Exploration|Invention|Physics|Research|Technology
566b309a781f5ee40d843928,5,5,5,4,3,4,3,4,5,5,4,5,5,4,5,2,2,4,1,2, After Midnight,Male,39,Education|Activism|Agriculture|Astrophysics|Business|Composer|CulinaryArts|Design|Entrepreneurship|Environment|GreenEnergy|Literature|Maker|Music|NGO/Non-Profit|Physics|PolicyWork|QuantamPhysics|Research|Robotics|Science|Singer|SocialEnterprise|Spirituality|SpokenWord|Sustainability|SustainableDesign|Technology|Writing
566b2eef20c5b5f009a7b34f,4,3,2,5,4,1,1,2,5,3,4,2,1,3,3,1,4,4,5,4, Morning | Afternoon |Pre Dawn ,Female,18,Art|Activism|Agriculture|Architecture|Astronomy|CulinaryArts|DataScience|DataVisualization|Design|Food|Invention|Maker|Research|SoftwareEngineering|Spirituality|VisualArt|Writing|SustainableDesign|Gaming and simulation engineering
566b3004781f5ee40d8438ff,4,5,3,1,3,3,2,2,2,3,3,4,2,5,3,2,5,5,1,2, After Midnight,Female,24,Art|Design|GraphicDesign|Photography|Research|SocialEnterprise|VisualArt
566b321120c5b5f009a7b3e3,3,3,4,1,4,2,5,1,3,5,4,1,4,4,2,2,3,1,4,2, Evening | After Midnight,Male,39,Research|Film/Television
566b315620c5b5f009a7b3d0,4,4,3,1,4,4,1,4,5,5,1,4,2,5,5,2,4,4,2,5, Morning | Evening | After Midnight,Female,20,Fashion|Medicine|Exploration
566b32ec20c5b5f009a7b41a,4,4,5,3,3,5,1,4,4,5,5,4,5,2,5,4,2,5,2,3, Morning | Afternoon ,Male,20,Business|Author|Entrepreneurship|Film/Television|GreenEnergy|Invention|PolicyWork|Politics|SmartMaterials|Sustainability|Technology
566b2fce781f5ee40d8438f2,3,3,2,4,4,1,1,1,3,5,4,4,3,2,1,5,3,5,1,2, Afternoon | Morning |Pre Dawn ,Female,23,Architecture|Author|CulinaryArts|Dance|Design|Education|Environment|Exploration|Food|Music|Science|Singer|Tourism|Writing
566b333c20c5b5f009a7b432,4,4,5,2,5,2,3,5,3,3,5,1,4,4,5,1,1,2,2,1, Evening | Afternoon | After Midnight,Female,29,Writing|advertising
566b340820c5b5f009a7b467,,,,,,,,,,,,,,,,,,,,,,,,
566b3409781f5ee40d8439dd,,,,,,,,,,,,,,,,,,,,,,,,
566b3409781f5ee40d8439db,,,,,,,,,,,,,,,,,,,,,,,,
566b342a20c5b5f009a7b472,,,,,,,,,,,,,,,,,,,,,,,,
566b3393781f5ee40d8439ba,3,5,5,1,3,5,1,5,3,5,2,5,3,1,5,4,3,3,1,3, Morning | Afternoon ,Female,35,Design|GraphicDesign
566b343e20c5b5f009a7b47e,3,3,4,3,5,3,,,,,,,,,,,,,,,,,,
566b32c020c5b5f009a7b40c,5,3,2,2,4,4,2,1,2,1,2,3,4,5,4,1,5,2,1,3, Evening | Afternoon ,Female,27,Art|Activism|Animation|Business|DataScience|Journalism|Literature|Music|Photography|Research|Spirituality|Technology
566b341920c5b5f009a7b46c,3,4,1,5,3,1,5,2,5,1,1,3,5,5,5,3,3,5,1,1, Evening ,,,
566b3225781f5ee40d84396d,3,4,2,1,3,5,3,4,2,3,4,4,3,3,4,4,3,4,4,3, Morning |Pre Dawn ,,,
566b312b20c5b5f009a7b3c6,3,3,3,1,5,4,2,4,2,4,2,3,2,3,2,1,1,2,4,3, Morning | Afternoon ,Female,26,Art|Acting|CulinaryArts|Directing|Editing|Film/Television|Food|HumanRights|Literature|Music|NGO/Non-Profit|Photography|Writing|Theater
566b343920c5b5f009a7b47a,5,5,1,3,2,2,2,1,4,1,2,1,2,2,5,3,4,2,2,2, Evening | After Midnight,Female,23,Art|Activism|Biology|CulinaryArts|Dance|Literature|Music|Singer|Science
566b31f8781f5ee40d84395e,3,5,2,2,5,3,3,4,3,4,5,4,3,2,3,1,1,3,5,2, After Midnight|Pre Dawn ,Female,19,Activism|Art|Conservation|HumanRights|Law|Politics|PolicyWork|Singer|Spirituality|VisualArt|Acting
566b33e7781f5ee40d8439d3,3,3,3,2,2,3,4,2,2,2,2,5,2,3,2,1,3,3,2,3, After Midnight| Evening |Pre Dawn ,Female,18,Art|Author|Dance|Directing|Entrepreneurship|Film/Television|Maker|Music|Literature|Singer|Spirituality|Writing
566b362120c5b5f009a7b4c8,2,3,3,1,2,2,4,1,3,5,2,4,2,2,4,1,5,1,3,4, After Midnight,,,
566b339920c5b5f009a7b449,1,5,3,3,5,1,3,1,3,3,5,3,4,3,3,3,4,5,3,2,Pre Dawn | After Midnight| Morning | Evening | Afternoon ,Female,13,Art|Design|Dance|Invention|Music|Singer|Sports|Spirituality|VisualArt
566b34b6781f5ee40d843a05,1,5,3,2,4,5,2,3,5,5,5,3,5,3,1,4,3,3,2,2, Morning ,,,
566b3729781f5ee40d843a60,1,3,1,,,,,,,,,,,,,,,,,,,,,
566b3605781f5ee40d843a29,2,3,1,3,3,2,1,3,4,5,2,2,3,3,4,1,2,3,3,3, Morning ,,,
566b342a20c5b5f009a7b474,2,4,2,3,4,5,3,1,5,3,3,3,1,5,1,1,2,3,5,3, Evening | After Midnight| Afternoon ,,,
566b367c20c5b5f009a7b4dc,4,5,2,2,3,2,4,4,4,4,4,4,4,2,3,1,3,5,1,1, Morning | Afternoon | After Midnight,Male,21,"Activism|Astronomy|Entrepreneurship|Environment|Exploration|Invention|Music|Singer|Spirituality|Technology|Drums, Golf, Skiing. Drumming lets me relax and improvise on the spot. Golfing and skiing there is so much room for creativity in every second I JUST LOVE IT!!"
566b376a20c5b5f009a7b500,5,5,1,1,1,1,5,1,3,1,5,5,5,5,1,1,1,5,1,1, After Midnight| Evening ,,,
566b387b20c5b5f009a7b51d,4,4,1,2,2,1,5,3,2,5,5,2,4,3,1,1,5,2,1,1, Evening | After Midnight,Male,19,Art|Composer|Design|DJ|Entrepreneurship|GraphicDesign|Journalism|Music|Photography|Writing
566b37c920c5b5f009a7b50c,4,2,5,1,5,4,1,4,3,3,4,2,2,2,4,1,2,2,4,5, Evening | Afternoon | After Midnight,,,
566b3a2520c5b5f009a7b542,1,3,1,1,5,1,5,1,1,1,3,1,2,4,5,1,1,5,5,1, Evening ,,,
566b3a2020c5b5f009a7b53c,5,2,4,4,2,5,5,1,1,1,4,1,2,4,4,1,2,1,2,2, Afternoon | Evening ,,,
566b3a6a20c5b5f009a7b552,1,2,1,2,3,4,4,4,3,3,2,4,3,4,2,2,2,2,3,4, After Midnight| Evening |Pre Dawn ,Female,19,
566b3a2220c5b5f009a7b53f,5,4,2,2,3,2,5,2,4,2,5,4,4,5,4,3,3,5,2,3, After Midnight,Female,25,Activism|Agriculture|Acting|Art|Architecture|Astronomy|Astrophysics|Author|Biology|Business|Chemistry|Composer|Conservation|Dance|Design|Ecology|Education|Engineering|Environment|Exploration|Film/Television|Food|GreenEnergy|Healthcare|HumanBiology|HumanRights|Invention|Journalism|Law|Medicine|Music|Literature|Neuroscience|NGO/Non-Profit|OpenSource|Paleontology|Photography|Physics|PolicyWork|Politics|Producer|QuantamPhysics|Research|Robotics|Science|Sculpture|Singer|SmartMaterials|Spirituality|Sustainability|SustainableDesign|Technology|Tourism|Theater|Sports|Zoology|Writing|VisualArt
566b3c2020c5b5f009a7b583,2,4,1,4,4,3,5,4,4,4,4,5,4,4,3,4,3,4,2,3, Afternoon | Evening | After Midnight,,,
566b3bc020c5b5f009a7b579,2,4,4,4,5,1,1,4,4,2,3,5,4,2,2,2,2,2,4,4, Morning ,Male,46,Ecology|Engineering|Entrepreneurship|Food|Law|Music|Photography
566b3ce8781f5ee40d843aed,2,2,2,,,,,,,,,,,,,,,,,,,,,
566b3d3320c5b5f009a7b59c,,,,,,,,,,,,,,,,,,,,,,,,
566b3d84781f5ee40d843af4,1,1,1,2,2,3,3,2,5,,,,,,,,,,,,,,,
566b2d9220c5b5f009a7b315,3,3,4,1,1,5,3,5,2,5,4,4,1,5,4,5,1,1,1,5, Evening | After Midnight,Female,26,Art|Author|CulinaryArts|Film/Television|Literature|Technology|Writing
566b3e6020c5b5f009a7b5a3,2,5,1,1,4,2,1,3,2,5,4,3,2,3,3,1,1,3,3,3, After Midnight| Evening ,Male,25,Art|Author|Astronomy|Literature|Science|Writing
566b3f4420c5b5f009a7b5b7,1,4,4,5,5,3,4,1,5,5,2,4,5,3,4,2,2,5,1,3, Morning ,,,
566b3ef7781f5ee40d843b0a,2,3,4,1,3,5,2,3,5,2,1,4,2,4,5,2,3,5,4,3, Afternoon | Morning ,,,DataVisualization|Design|Ecology|Editing|Environment|Food|GraphicDesign|HumanBiology|Photography|Research|Science|Sports|Sustainability
566b3edc781f5ee40d843b04,3,5,2,2,3,2,4,3,2,4,4,4,5,3,4,2,2,3,2,2, Afternoon | After Midnight| Evening ,Male,22,Business|Entrepreneurship|Music|Singer|Spirituality
566b3fc020c5b5f009a7b5d5,1,5,2,1,3,3,5,1,5,3,3,1,4,3,4,2,2,5,4,3, Evening | Morning ,,,
566b3ff8781f5ee40d843b43,4,5,1,1,5,3,2,3,3,5,5,4,2,2,3,1,1,5,3,3, After Midnight| Afternoon ,Female,28,Art|Design|Maker|Photography|Sculpture|Spirituality|Writing|VisualArt
566b408120c5b5f009a7b5fb,2,3,4,2,2,5,4,4,3,5,2,4,2,2,4,3,5,5,2,2, Morning | After Midnight,,,
566b4065781f5ee40d843b55,3,3,2,3,3,3,5,4,4,2,4,4,2,4,2,4,2,2,4,5, After Midnight| Evening | Afternoon ,,,
566b408720c5b5f009a7b5ff,5,5,5,3,2,3,5,2,2,2,3,5,5,3,1,4,1,1,1,2, Morning ,Male,32,advertising and experience design
566b413a781f5ee40d843b8a,2,2,3,3,5,3,5,3,5,4,2,3,4,4,3,3,3,5,2,4, Morning | Afternoon ,,,
566b409d781f5ee40d843b64,1,5,1,1,3,1,1,1,3,2,5,3,1,3,1,3,4,3,4,1, After Midnight| Evening ,Male,17,Singer|Sculpture|Research|Photography|Music|Maker|HumanRights|Food|Fashion|CulinaryArts|Art
566b431220c5b5f009a7b666,3,2,2,1,3,4,4,3,2,4,3,5,4,4,4,1,2,4,3,3, After Midnight| Evening ,Male,29,Film/Television|Photography|Producer
566b443a20c5b5f009a7b689,3,4,4,1,4,3,4,1,4,4,2,5,1,2,2,4,3,2,3,4, After Midnight,,,
566b440520c5b5f009a7b681,3,4,1,1,2,3,2,2,3,2,5,4,2,2,2,1,4,4,2,2, Evening | After Midnight,Male,19,Acting|Art|Author
566b445120c5b5f009a7b696,4,5,4,2,4,3,4,4,5,4,4,4,3,5,4,5,4,4,4,2, Morning | Afternoon ,Male,25,Business|Chemistry|Education|Entrepreneurship|HumanBiology|Healthcare|Law|Medicine|Science|SoftwareEngineering|SocialEnterprise|Spirituality|Sports|Technology
566b3f65781f5ee40d843b24,5,4,2,3,3,3,5,4,4,2,4,4,3,4,2,3,4,4,3,4, After Midnight,Male,22,Art|Acting|Activism|Business|Author|Composer|Design|Directing|Education|Entrepreneurship|Exploration|Film/Television|Food|GraphicDesign|Genetics|HumanBiology|Invention|Law|Literature|Music|Photography|Politics|Sculpture|Singer|Spirituality|SoftwareEngineering|Sports|Sustainability|Writing|VisualArt|Tourism|Theater|Life
566b4464781f5ee40d843be9,4,4,2,3,3,3,4,2,4,2,2,5,3,3,4,2,2,3,3,5, After Midnight| Morning | Afternoon ,Male,29,Author|Composer|Journalism|Literature|Music|Spirituality|VisualArt|Writing
566b443c20c5b5f009a7b68c,2,4,2,3,4,3,4,3,4,5,4,4,4,3,2,3,2,5,3,2, Morning |Pre Dawn | After Midnight,Male,19,Art|Activism|Business|CulinaryArts|Botany|Design|Entrepreneurship|Fashion|GraphicDesign|Music|Producer|Spirituality|SpokenWord|Sustainability
566b45f820c5b5f009a7b6d8,4,4,1,3,4,2,4,2,3,4,4,3,4,3,1,2,4,4,4,3, Evening | Afternoon | Morning ,,,
566b46d820c5b5f009a7b6ec,3,3,2,2,3,4,4,4,4,4,2,2,2,4,3,2,4,5,2,4,Pre Dawn | Morning ,Female,24,Art|Composer|CulinaryArts|Dance|Editing|Fashion|Film/Television|Food|Law|Journalism|Literature|Music|Singer|Spirituality|Sports
566b42e320c5b5f009a7b65d,1,5,5,3,5,1,3,3,5,5,5,1,1,5,4,1,3,5,2,3, After Midnight,,,
566b428720c5b5f009a7b654,3,4,3,2,4,4,4,1,4,5,4,2,4,3,3,2,2,3,4,3, Evening | After Midnight,Female,16,Art|Biology|Business|Composer|CulinaryArts|DJ|Healthcare|Music|Singer
566b471920c5b5f009a7b6ff,4,3,4,1,1,5,5,2,4,1,4,2,5,4,5,3,2,4,1,1, Evening ,Male,20,
566b46f920c5b5f009a7b6f4,3,5,2,1,3,5,2,2,2,4,3,4,3,2,5,1,2,3,3,2, Morning | Afternoon ,Female,27,Art|Architecture|Author|Business|CulinaryArts|Dance|Design|Editing|Food|GraphicDesign|Healthcare|Journalism|Literature|Music|Photography|Research|Science|Sports|Writing
566b4600781f5ee40d843c20,5,5,5,1,3,5,3,3,5,2,3,5,4,3,3,5,5,4,1,2,Pre Dawn | Morning ,Male,25,Art|Acting|Design|Editing|GraphicDesign|Photography|VisualArt
566b473d781f5ee40d843c5b,1,3,1,3,3,3,2,4,1,4,3,3,3,2,4,1,2,2,4,3, Morning ,Female,80,dealing with service
566b46cd781f5ee40d843c38,3,5,4,2,5,3,4,4,3,4,4,4,4,4,2,3,3,3,2,3, Evening |Pre Dawn | Morning | After Midnight,Male,3,Healthcare
566b4899781f5ee40d843c9f,2,4,5,4,4,2,2,1,3,2,3,5,4,3,5,1,1,3,4,2, After Midnight| Evening ,,,
566b4819781f5ee40d843c8e,1,4,1,1,1,1,5,1,5,5,4,1,1,3,2,1,5,4,5,5, After Midnight| Evening ,Male,18,Art|Exploration|HumanRights|Spirituality
566b4a0020c5b5f009a7b785,1,4,1,2,2,2,5,3,4,5,4,3,4,3,2,1,2,4,2,2, After Midnight,Female,19,Art|Music|Writing
566b49d120c5b5f009a7b779,1,3,2,2,3,3,4,2,4,3,2,1,3,4,3,1,4,4,2,1,Pre Dawn | After Midnight,,,
566b4960781f5ee40d843cb9,3,5,1,1,4,4,1,5,3,5,4,5,4,3,2,1,1,5,4,3, Afternoon | Evening | Morning ,Female,21,Art|Environment|Dance|Engineering|Architecture|Astronomy|Astrophysics|Biology|Chemistry|Design|Exploration|Food|GreenEnergy|Healthcare|HumanBiology|Music|Physics|Science|Robotics|Zoology
566b4a4720c5b5f009a7b797,3,4,1,3,4,2,4,2,1,5,4,4,4,4,4,1,3,3,5,1, Morning ,Male,43,Art|Acting|Author|Fashion|GraphicDesign|Journalism|Literature|Politics|Singer|Spirituality|Theater|VisualArt|Writing
566b4ab220c5b5f009a7b7b6,5,5,2,2,3,4,5,2,4,3,5,2,2,4,4,2,2,5,2,2, Evening | After Midnight| Afternoon ,,,
566b4a6d20c5b5f009a7b7a6,1,5,3,3,2,5,5,3,3,2,5,1,5,5,3,2,2,5,3,3, After Midnight,,,
566b4ab3781f5ee40d843cfc,3,5,4,2,2,3,4,2,5,4,5,3,4,3,3,4,4,5,1,3, Morning ,,,
